Random Seed,NSamples,Event,Shapley Value,t (event index),Entity,Tolerance
42,1000,Event -1,0.36848753690719604,0,189535,1.25e-06
42,1000,Event -1,0.00041821815614775487,0,116009,1.25e-06
42,1000,Event -2,0.0005863848715506575,-1,116009,1.25e-06
42,1000,Event -3,0.061006763284416,-2,116009,1.25e-06
42,1000,Event -4,-0.0015323513543117687,-3,116009,1.25e-06
42,1000,Event -5,-0.0004942968669348795,-4,116009,1.25e-06
42,1000,Event -6,-0.000879682263054559,-5,116009,1.25e-06
42,1000,Event -7,0.00013103455610666845,-6,116009,1.25e-06
42,1000,Event -8,-0.12889328773032496,-7,116009,1.25e-06
42,1000,Event -9,0.14041435960353707,-8,116009,1.25e-06
42,1000,Event -10,0.006455555483419769,-9,116009,1.25e-06
42,1000,Event -11,0.044761651281359865,-10,116009,1.25e-06
42,1000,Event -1,-0.015199825167655945,0,112077,1.25e-06
42,1000,Event -2,0.4776676446199417,-1,112077,1.25e-06
42,1000,Event -1,0.08114022513230641,0,161160,1.25e-06
42,1000,Event -2,-0.0014371524254480975,-1,161160,1.25e-06
42,1000,Event -3,0.16211955746014914,-2,161160,1.25e-06
42,1000,Event -1,0.09541767835617065,0,138459,1.25e-06
42,1000,Event -2,0.013761401176452637,-1,138459,1.25e-06
42,1000,Event -1,-0.013350287452340126,0,106296,1.25e-06
42,1000,Event -2,0.09474570983577335,-1,106296,1.25e-06
42,1000,Event -3,-0.043628969753072344,-2,106296,1.25e-06
42,1000,Event -4,-0.05535736431678126,-3,106296,1.25e-06
42,1000,Event -5,-0.058450286090373935,-4,106296,1.25e-06
42,1000,Event -6,-0.05950411361243052,-5,106296,1.25e-06
42,1000,Event -7,-0.0622090900582927,-6,106296,1.25e-06
42,1000,Event -8,-0.061682786242592935,-7,106296,1.25e-06
42,1000,Event -9,-0.22941710136476012,-8,106296,1.25e-06
42,1000,Event -1,-0.0008440564076105737,0,108923,1.25e-06
42,1000,Event -2,0.02421716849009195,-1,108923,1.25e-06
42,1000,Event -3,0.025379955768585215,-2,108923,1.25e-06
42,1000,Event -4,0.5004729181528091,-3,108923,1.25e-06
42,1000,Event -1,4.982948303222656e-05,0,167615,1.25e-06
42,1000,Event -2,0.27541354298591614,-1,167615,1.25e-06
42,1000,Event -1,-0.01638396829366685,0,116367,1.25e-06
42,1000,Event -2,0.25355028361082077,-1,116367,1.25e-06
42,1000,Event -3,-0.039390695591767645,-2,116367,1.25e-06
42,1000,Event -4,0.3285170619686445,-3,116367,1.25e-06
42,1000,Event -1,-0.00501351590667452,0,145576,1.25e-06
42,1000,Event -2,-0.029429834726310885,-1,145576,1.25e-06
42,1000,Event -3,-0.01039567568472452,-2,145576,1.25e-06
42,1000,Event -4,-0.0061034109620820886,-3,145576,1.25e-06
42,1000,Event -5,-0.004989016694681987,-4,145576,1.25e-06
42,1000,Event -6,-0.0030240620175997455,-5,145576,1.25e-06
42,1000,Event -7,0.01709081707965757,-6,145576,1.25e-06
42,1000,Event -8,0.25062919237783976,-7,145576,1.25e-06
42,1000,Event -1,0.2532746195793152,0,149601,1.25e-06
42,1000,Event -1,0.04591756377901346,0,167213,1.25e-06
42,1000,Event -2,-0.02087135471048807,-1,167213,1.25e-06
42,1000,Event -3,-0.032382098620846116,-2,167213,1.25e-06
42,1000,Event -4,0.08612436765716182,-3,167213,1.25e-06
42,1000,Event -5,-0.010529850174983337,-4,167213,1.25e-06
42,1000,Event -6,-0.057452602542582006,-5,167213,1.25e-06
42,1000,Event -7,-0.007320970545212422,-6,167213,1.25e-06
42,1000,Event -8,-0.011096315440677459,-7,167213,1.25e-06
42,1000,Event -9,0.16523407477708094,-8,167213,1.25e-06
42,1000,Event -1,-0.05732795347770055,0,133648,1.25e-06
42,1000,Event -2,-0.02746558437744775,-1,133648,1.25e-06
42,1000,Event -3,-0.026999813814957935,-2,133648,1.25e-06
42,1000,Event -4,0.3321417098244031,-3,133648,1.25e-06
42,1000,Event -1,-0.0095730721950531,0,135389,1.25e-06
42,1000,Event -2,0.20886418223381042,-1,135389,1.25e-06
42,1000,Event -1,-0.024849047263463406,0,163526,1.25e-06
42,1000,Event -2,-0.04536647846301405,-1,163526,1.25e-06
42,1000,Event -3,0.1363503336906434,-2,163526,1.25e-06
42,1000,Event -4,0.006554450094699862,-3,163526,1.25e-06
42,1000,Event -5,0.16950297852357238,-4,163526,1.25e-06
42,1000,Event -6,0.16371336778004963,-5,163526,1.25e-06
42,1000,Event -1,0.0099349245429039,0,187764,1.25e-06
42,1000,Event -2,-0.0757865235209465,-1,187764,1.25e-06
42,1000,Event -1,0.0004507824778556748,0,141600,1.25e-06
42,1000,Event -2,-0.015831840535004953,-1,141600,1.25e-06
42,1000,Event -3,0.5398264105121295,-2,141600,1.25e-06
42,1000,Event -4,-0.036036429305871365,-3,141600,1.25e-06
42,1000,Event -1,0.01702281584342322,0,175734,1.25e-06
42,1000,Event -2,0.0007136960824330735,-1,175734,1.25e-06
42,1000,Event -3,-0.17524795482556027,-2,175734,1.25e-06
42,1000,Event -4,0.04357370734214783,-3,175734,1.25e-06
42,1000,Event -1,-9.051792043044768e-05,0,131961,1.25e-06
42,1000,Event -2,3.479343177638799e-05,-1,131961,1.25e-06
42,1000,Event -3,0.08064748301046125,-2,131961,1.25e-06
42,1000,Event -4,-0.019086821201675097,-3,131961,1.25e-06
42,1000,Event -5,0.0010738753271566908,-4,131961,1.25e-06
42,1000,Event -6,-0.005415032866513912,-5,131961,1.25e-06
42,1000,Event -7,-0.008303938906487453,-6,131961,1.25e-06
42,1000,Event -8,0.01828661132262452,-7,131961,1.25e-06
42,1000,Event -9,0.0019851886901941325,-8,131961,1.25e-06
42,1000,Event -10,0.1348923759700411,-9,131961,1.25e-06
42,1000,Event -1,-3.247757752741133e-05,0,146215,1.25e-06
42,1000,Event -2,0.1824075574676197,-1,146215,1.25e-06
42,1000,Event -3,0.004175387322902691,-2,146215,1.25e-06
42,1000,Event -4,-0.019463099042574608,-3,146215,1.25e-06
42,1000,Event -5,0.010185441871484102,-4,146215,1.25e-06
42,1000,Event -6,0.2553253635764122,-5,146215,1.25e-06
42,1000,Event -1,-0.0018127262592315674,0,116346,1.25e-06
42,1000,Event -2,0.5216384530067444,-1,116346,1.25e-06
42,1000,Event -1,-0.0016033599774042742,0,185964,1.25e-06
42,1000,Event -2,-0.04676673809687297,-1,185964,1.25e-06
42,1000,Event -3,-0.0546118418375651,-2,185964,1.25e-06
42,1000,Event -1,0.19600657622019452,0,100160,1.25e-06
42,1000,Event -2,0.2867783109347025,-1,100160,1.25e-06
42,1000,Event -3,-0.022867788871129335,-2,100160,1.25e-06
42,1000,Event -1,0.004801005125045776,0,154711,1.25e-06
42,1000,Event -2,0.44441038370132446,-1,154711,1.25e-06
42,1000,Event -1,-0.06389907511572054,0,162771,1.25e-06
42,1000,Event -2,0.000939817974964674,-1,162771,1.25e-06
42,1000,Event -3,-0.12440398999800278,-2,162771,1.25e-06
42,1000,Event -4,-0.175771569336454,-3,162771,1.25e-06
42,1000,Event -5,-0.07242993712425227,-4,162771,1.25e-06
42,1000,Event -1,-0.00461047762847849,0,104311,1.25e-06
42,1000,Event -2,0.11902814015829725,-1,104311,1.25e-06
42,1000,Event -3,-0.007457391353803804,-2,104311,1.25e-06
42,1000,Event -4,-0.22975001121048838,-3,104311,1.25e-06
42,1000,Event -5,0.18834968293745724,-4,104311,1.25e-06
42,1000,Event -6,-0.018719146754411307,-5,104311,1.25e-06
42,1000,Event -7,-0.0622348174420438,-6,104311,1.25e-06
42,1000,Event -8,-0.00865643424164823,-7,104311,1.25e-06
42,1000,Event -9,0.05650276111122582,-8,104311,1.25e-06
42,1000,Event -10,0.1213415062219894,-9,104311,1.25e-06
42,1000,Event -1,-0.0028376495081281084,0,126841,1.25e-06
42,1000,Event -2,0.0766480713846191,-1,126841,1.25e-06
42,1000,Event -3,-0.007994209501951469,-2,126841,1.25e-06
42,1000,Event -4,-0.08526039849671099,-3,126841,1.25e-06
42,1000,Event -5,0.00926642160093973,-4,126841,1.25e-06
42,1000,Event -6,-0.0039495730565653935,-5,126841,1.25e-06
42,1000,Event -7,0.0004434638907985008,-6,126841,1.25e-06
42,1000,Event -8,0.002862058307916402,-7,126841,1.25e-06
42,1000,Event -9,0.24210118854802753,-8,126841,1.25e-06
42,1000,Event -1,0.2034602239727974,0,190291,1.25e-06
42,1000,Event -2,-0.03648874908685684,-1,190291,1.25e-06
42,1000,Event -1,0.04355764140685398,0,166923,1.25e-06
42,1000,Event -2,0.009668958683808649,-1,166923,1.25e-06
42,1000,Event -3,0.01646330704291661,-2,166923,1.25e-06
42,1000,Event -4,0.40975411981344223,-3,166923,1.25e-06
42,1000,Event -1,0.12184354662895203,0,129945,1.25e-06
42,1000,Event -1,-0.004333277543385833,0,162773,1.25e-06
42,1000,Event -2,0.2007857362429301,-1,162773,1.25e-06
42,1000,Event -3,0.2832729915777842,-2,162773,1.25e-06
42,1000,Event -1,0.003751426935195923,0,157554,1.25e-06
42,1000,Event -2,0.3300986886024475,-1,157554,1.25e-06
42,1000,Event -1,-0.0007045008242130238,0,120511,1.25e-06
42,1000,Event -2,-0.05845445518692333,-1,120511,1.25e-06
42,1000,Event -3,-0.02937682842214903,-2,120511,1.25e-06
42,1000,Event -4,-0.14578393225868544,-3,120511,1.25e-06
42,1000,Event -1,0.2243798474470774,0,130961,1.25e-06
42,1000,Event -2,0.007235298554102598,-1,130961,1.25e-06
42,1000,Event -3,0.3713947633902232,-2,130961,1.25e-06
42,1000,Event -1,0.48721379041671753,0,113744,1.25e-06
42,1000,Event -1,-0.04311008006334305,0,154342,1.25e-06
42,1000,Event -2,0.32258305698633194,-1,154342,1.25e-06
42,1000,Event -1,0.014561101794242859,0,113195,1.25e-06
42,1000,Event -2,0.31292180716991425,-1,113195,1.25e-06
42,1000,Event -1,0.17685449123382568,0,103303,1.25e-06
42,1000,Event -1,0.07831416030724841,0,135772,1.25e-06
42,1000,Event -2,-0.004470686117808019,-1,135772,1.25e-06
42,1000,Event -3,-0.015100330114364631,-2,135772,1.25e-06
42,1000,Event -4,0.505319689710935,-3,135772,1.25e-06
42,1000,Event -1,-0.10221629589796066,0,157999,1.25e-06
42,1000,Event -2,-0.041516222059726715,-1,157999,1.25e-06
42,1000,Event -1,0.08385598932703325,0,126989,1.25e-06
42,1000,Event -2,-0.05904670407374696,-1,126989,1.25e-06
42,1000,Event -3,0.019571308294932012,-2,126989,1.25e-06
42,1000,Event -4,-0.09103493243455878,-3,126989,1.25e-06
42,1000,Event -5,0.511192793895801,-4,126989,1.25e-06
42,1000,Event -1,0.32535672187805176,0,160326,1.25e-06
42,1000,Event -1,-0.02234172821044922,0,178063,1.25e-06
42,1000,Event -1,-0.030325531462828313,0,117309,1.25e-06
42,1000,Event -2,-0.006447414060433719,-1,117309,1.25e-06
42,1000,Event -3,-0.02180579751729965,-2,117309,1.25e-06
42,1000,Event -4,-0.016609531641006474,-3,117309,1.25e-06
42,1000,Event -5,0.4403034403920174,-4,117309,1.25e-06
42,1000,Event -1,-0.004852205514907837,0,124661,1.25e-06
42,1000,Event -2,0.4891132712364197,-1,124661,1.25e-06
42,1000,Event -1,-0.007895782377038677,0,117676,1.25e-06
42,1000,Event -2,-0.12901256900458113,-1,117676,1.25e-06
42,1000,Event -3,-0.022168952581428286,-2,117676,1.25e-06
42,1000,Event -4,0.013387357550007943,-3,117676,1.25e-06
42,1000,Event -5,0.010302863163607458,-4,117676,1.25e-06
42,1000,Event -6,-0.018569027171248448,-5,117676,1.25e-06
42,1000,Event -7,0.015019020509152149,-6,117676,1.25e-06
42,1000,Event -8,0.18011603163821355,-7,117676,1.25e-06
42,1000,Event -1,0.1601697608828546,0,109202,1.25e-06
42,1000,Event -2,-0.004721078276634298,-1,109202,1.25e-06
42,1000,Event -3,-0.01901474446058277,-2,109202,1.25e-06
42,1000,Event -4,0.003911972542603779,-3,109202,1.25e-06
42,1000,Event -5,-0.045442640781402636,-4,109202,1.25e-06
42,1000,Event -6,0.3027156795064609,-5,109202,1.25e-06
42,1000,Event -1,-0.03311610083494861,0,187861,1.25e-06
42,1000,Event -2,-0.011705028372151479,-1,187861,1.25e-06
42,1000,Event -3,-0.09242809698695208,-2,187861,1.25e-06
42,1000,Event -4,-0.015502758927288428,-3,187861,1.25e-06
42,1000,Event -5,-0.1495793179741925,-4,187861,1.25e-06
42,1000,Event -6,0.5236225785244072,-5,187861,1.25e-06
42,1000,Event -7,0.012087790561573886,-6,187861,1.25e-06
42,1000,Event -1,0.30473387241363525,0,197798,1.25e-06
42,1000,Event -1,0.004502937197685242,0,134370,1.25e-06
42,1000,Event -2,0.27278630435466766,-1,134370,1.25e-06
42,1000,Event -1,0.08852472205956784,0,105931,1.25e-06
42,1000,Event -2,-0.06717589497566222,-1,105931,1.25e-06
42,1000,Event -3,-0.025517519811789204,-2,105931,1.25e-06
42,1000,Event -4,-0.03353724231322609,-3,105931,1.25e-06
42,1000,Event -5,-0.018961700797081014,-4,105931,1.25e-06
42,1000,Event -6,0.3744021157423655,-5,105931,1.25e-06
42,1000,Event -1,0.1142097264528274,0,122289,1.25e-06
42,1000,Event -2,-0.06540012111266447,-1,122289,1.25e-06
42,1000,Event -3,0.01159784942865372,-2,122289,1.25e-06
42,1000,Event -4,0.015270705024401345,-3,122289,1.25e-06
42,1000,Event -5,0.3937780360380808,-4,122289,1.25e-06
42,1000,Event -1,-0.045687579860289894,0,186086,1.25e-06
42,1000,Event -2,-0.06384532277782756,-1,186086,1.25e-06
42,1000,Event -3,0.6698529521624247,-2,186086,1.25e-06
42,1000,Event -1,-0.015009301404158267,0,117040,1.25e-06
42,1000,Event -2,-0.024060117701689403,-1,117040,1.25e-06
42,1000,Event -3,-0.0032635206977526315,-2,117040,1.25e-06
42,1000,Event -4,0.31017153710126877,-3,117040,1.25e-06
42,1000,Event -1,-0.08517439911762868,0,143957,1.25e-06
42,1000,Event -2,-0.17740297069152194,-1,143957,1.25e-06
42,1000,Event -3,-0.12140799810489021,-2,143957,1.25e-06
42,1000,Event -4,0.2189428036411603,-3,143957,1.25e-06
42,1000,Event -1,0.002462565898895125,0,190749,1.25e-06
42,1000,Event -2,0.46824719508488977,-1,190749,1.25e-06
42,1000,Event -3,-0.001309573650360023,-2,190749,1.25e-06
42,1000,Event -4,-0.008828063805898068,-3,190749,1.25e-06
42,1000,Event -1,-0.0032473284573782215,0,195517,1.25e-06
42,1000,Event -2,-0.05931386983110786,-1,195517,1.25e-06
42,1000,Event -3,-0.008081098255657046,-2,195517,1.25e-06
42,1000,Event -4,-0.006447230634235205,-3,195517,1.25e-06
42,1000,Event -5,-0.0016237972747711784,-4,195517,1.25e-06
42,1000,Event -6,0.0007057280767531478,-5,195517,1.25e-06
42,1000,Event -7,0.4077269610194933,-6,195517,1.25e-06
42,1000,Event -1,-0.004736607770125071,0,164560,1.25e-06
42,1000,Event -2,-0.02166924277941386,-1,164560,1.25e-06
42,1000,Event -3,0.03168518990278247,-2,164560,1.25e-06
42,1000,Event -4,-0.043752729396025376,-3,164560,1.25e-06
42,1000,Event -5,0.014241126179695139,-4,164560,1.25e-06
42,1000,Event -6,0.32936137467622756,-5,164560,1.25e-06
42,1000,Event -1,-0.006162986159324646,0,110745,1.25e-06
42,1000,Event -2,0.5715026408433914,-1,110745,1.25e-06
42,1000,Event -1,-0.008759993007258743,0,100981,1.25e-06
42,1000,Event -2,0.06254553634022901,-1,100981,1.25e-06
42,1000,Event -3,-0.024356172671393672,-2,100981,1.25e-06
42,1000,Event -4,-0.025645894569063826,-3,100981,1.25e-06
42,1000,Event -5,-0.030216417970165332,-4,100981,1.25e-06
42,1000,Event -6,-0.1465911404126222,-5,100981,1.25e-06
42,1000,Event -7,-0.05628634752735262,-6,100981,1.25e-06
42,1000,Event -8,-0.03829611792923909,-7,100981,1.25e-06
42,1000,Event -9,-0.09390721591928647,-8,100981,1.25e-06
42,1000,Event -1,-0.07939758896827698,0,109309,1.25e-06
42,1000,Event -1,-0.027256354689598136,0,147237,1.25e-06
42,1000,Event -2,-0.007302649815877279,-1,147237,1.25e-06
42,1000,Event -3,0.04553639292716983,-2,147237,1.25e-06
42,1000,Event -4,0.014888663093249023,-3,147237,1.25e-06
42,1000,Event -5,0.00685437321662903,-4,147237,1.25e-06
42,1000,Event -6,0.022715232769648236,-5,147237,1.25e-06
42,1000,Event -1,0.38208243250846863,0,108279,1.25e-06
42,1000,Event -2,0.02522265911102295,-1,108279,1.25e-06
42,1000,Event -1,0.0025731027126312256,0,145345,1.25e-06
42,1000,Event -2,0.5784754157066345,-1,145345,1.25e-06
42,1000,Event -1,-0.028688376645247145,0,124383,1.25e-06
42,1000,Event -2,-0.006678473949432333,-1,124383,1.25e-06
42,1000,Event -3,0.027907956639925686,-2,124383,1.25e-06
42,1000,Event -4,-0.1073923856019974,-3,124383,1.25e-06
42,1000,Event -5,-0.017857934534549737,-4,124383,1.25e-06
42,1000,Event -6,0.29323191344738003,-5,124383,1.25e-06
42,1000,Event -1,-0.0028267651796340942,0,121963,1.25e-06
42,1000,Event -2,0.45948760211467743,-1,121963,1.25e-06
42,1000,Event -1,-0.0043312907218933105,0,100795,1.25e-06
42,1000,Event -2,-0.21417949721217155,-1,100795,1.25e-06
42,1000,Event -1,-0.03778724223375322,0,148677,1.25e-06
42,1000,Event -2,-0.07276469469070433,-1,148677,1.25e-06
42,1000,Event -3,0.05907396624485658,-2,148677,1.25e-06
42,1000,Event -4,-0.06666309237480168,-3,148677,1.25e-06
42,1000,Event -5,-0.0013020068407058388,-4,148677,1.25e-06
42,1000,Event -6,0.32050723930199937,-5,148677,1.25e-06
42,1000,Event -1,0.002427033583323173,0,167562,1.25e-06
42,1000,Event -2,-0.09097593824068696,-1,167562,1.25e-06
42,1000,Event -3,0.09000575989484776,-2,167562,1.25e-06
42,1000,Event -4,0.010739924510320024,-3,167562,1.25e-06
42,1000,Event -5,0.2484228606025378,-4,167562,1.25e-06
42,1000,Event -1,0.040772797900532814,0,130259,1.25e-06
42,1000,Event -2,-0.01013583009914748,-1,130259,1.25e-06
42,1000,Event -3,-0.11489995907223396,-2,130259,1.25e-06
42,1000,Event -4,-0.013206953425255963,-3,130259,1.25e-06
42,1000,Event -5,-0.07915813200294022,-4,130259,1.25e-06
42,1000,Event -6,-0.009294580005937303,-5,130259,1.25e-06
42,1000,Event -7,-0.1273661291788496,-6,130259,1.25e-06
42,1000,Event -8,-0.009701042776069979,-7,130259,1.25e-06
42,1000,Event -9,0.27995473869026666,-8,130259,1.25e-06
42,1000,Event -1,-0.0022503981987635293,0,144190,1.25e-06
42,1000,Event -2,0.0018754353125890097,-1,144190,1.25e-06
42,1000,Event -3,0.41659971078236896,-2,144190,1.25e-06
42,1000,Event -1,0.04483181859056161,0,148758,1.25e-06
42,1000,Event -2,-0.018600710978110713,-1,148758,1.25e-06
42,1000,Event -3,0.44233876590927446,-2,148758,1.25e-06
42,1000,Event -4,-0.13169413680831593,-3,148758,1.25e-06
42,1000,Event -1,-0.023320524642864864,0,126358,1.25e-06
42,1000,Event -2,0.16846035793423653,-1,126358,1.25e-06
42,1000,Event -3,-0.04557430619994801,-2,126358,1.25e-06
42,1000,Event -4,0.4185308006902536,-3,126358,1.25e-06
42,1000,Event -1,-0.007408255551542575,0,160080,1.25e-06
42,1000,Event -2,-0.0007272119323411648,-1,160080,1.25e-06
42,1000,Event -3,0.044708671385333625,-2,160080,1.25e-06
42,1000,Event -4,-0.0015957712417556914,-3,160080,1.25e-06
42,1000,Event -5,0.11209229479233417,-4,160080,1.25e-06
42,1000,Event -6,0.0033545906345049483,-5,160080,1.25e-06
42,1000,Event -7,0.014606018364429428,-6,160080,1.25e-06
42,1000,Event -8,0.12637766592559369,-7,160080,1.25e-06
42,1000,Event -1,-0.021123562753200546,0,120116,1.25e-06
42,1000,Event -2,-0.00032513042291004897,-1,120116,1.25e-06
42,1000,Event -3,-9.566148122151303e-05,-2,120116,1.25e-06
42,1000,Event -4,-0.016555874049663553,-3,120116,1.25e-06
42,1000,Event -5,0.024640285968780536,-4,120116,1.25e-06
42,1000,Event -6,0.3921585897604624,-5,120116,1.25e-06
42,1000,Event -1,-0.009590297937393188,0,151395,1.25e-06
42,1000,Event -2,-0.005404219031333922,-1,151395,1.25e-06
42,1000,Event -3,0.40926019847393036,-2,151395,1.25e-06
42,1000,Event -1,0.18548399955034253,0,104141,1.25e-06
42,1000,Event -2,0.08745039254426955,-1,104141,1.25e-06
42,1000,Event -3,-0.0134675030906995,-2,104141,1.25e-06
42,1000,Event -4,0.32057296981414163,-3,104141,1.25e-06
42,1000,Event -1,-0.0037080312768617285,0,187879,1.25e-06
42,1000,Event -2,0.26506159305572485,-1,187879,1.25e-06
42,1000,Event -3,-0.0010713552435238083,-2,187879,1.25e-06
42,1000,Event -4,-0.0031543115774789326,-3,187879,1.25e-06
42,1000,Event -5,0.19642584125200896,-4,187879,1.25e-06
42,1000,Event -1,-0.03545723855495453,0,123172,1.25e-06
42,1000,Event -2,0.047068074345588684,-1,123172,1.25e-06
42,1000,Event -1,0.1350998878479004,0,126990,1.25e-06
42,1000,Event -1,-0.018352463841438293,0,140431,1.25e-06
42,1000,Event -2,0.0010562390089035034,-1,140431,1.25e-06
42,1000,Event -1,-0.03894132375717163,0,172522,1.25e-06
42,1000,Event -2,0.5899319350719452,-1,172522,1.25e-06
42,1000,Event -1,-0.05213797464966775,0,138179,1.25e-06
42,1000,Event -2,0.444913562387228,-1,138179,1.25e-06
42,1000,Event -3,-0.11363314961393678,-2,138179,1.25e-06
42,1000,Event -4,-0.1239879118899504,-3,138179,1.25e-06
42,1000,Event -1,-0.027155175805091858,0,184896,1.25e-06
42,1000,Event -2,0.01654265820980072,-1,184896,1.25e-06
42,1000,Event -3,0.5630884170532227,-2,184896,1.25e-06
42,1000,Event -1,0.2599856158097585,0,165508,1.25e-06
42,1000,Event -2,-0.04262089977661768,-1,165508,1.25e-06
42,1000,Event -3,-0.06642107913891473,-2,165508,1.25e-06
42,1000,Event -1,-0.0625293547198885,0,199622,1.25e-06
42,1000,Event -2,0.01236235009772432,-1,199622,1.25e-06
42,1000,Event -3,-0.1013101472741081,-2,199622,1.25e-06
42,1000,Event -4,-0.05192953390734528,-3,199622,1.25e-06
42,1000,Event -5,0.037865309488205615,-4,199622,1.25e-06
42,1000,Event -6,0.036741419207482036,-5,199622,1.25e-06
42,1000,Event -7,0.2332551301235244,-6,199622,1.25e-06
42,1000,Event -1,0.014747679233551025,0,147668,1.25e-06
42,1000,Event -2,0.4355719983577728,-1,147668,1.25e-06
42,1000,Event -1,-0.009278967976570126,0,142471,1.25e-06
42,1000,Event -2,0.09881185988585152,-1,142471,1.25e-06
42,1000,Event -3,-0.026697769761085507,-2,142471,1.25e-06
42,1000,Event -4,0.4829815377791723,-3,142471,1.25e-06
42,1000,Event -1,-0.002406502763430281,0,197426,1.25e-06
42,1000,Event -2,0.10532486935456592,-1,197426,1.25e-06
42,1000,Event -3,-0.0015502820412317871,-2,197426,1.25e-06
42,1000,Event -4,0.224781796336174,-3,197426,1.25e-06
42,1000,Event -1,-0.042515839139620454,0,135934,1.25e-06
42,1000,Event -2,0.2807103519638379,-1,135934,1.25e-06
42,1000,Event -3,0.2310896341999372,-2,135934,1.25e-06
42,1000,Event -1,0.4365689158439636,0,196904,1.25e-06
42,1000,Event -1,0.05105425417423248,0,106277,1.25e-06
42,1000,Event -2,0.058850064873695374,-1,106277,1.25e-06
42,1000,Event -1,-0.0067487632234891105,0,153396,1.25e-06
42,1000,Event -2,-0.0024291038513183454,-1,153396,1.25e-06
42,1000,Event -3,-0.1194169799486797,-2,153396,1.25e-06
42,1000,Event -4,-0.0016525894403457506,-3,153396,1.25e-06
42,1000,Event -5,0.05422684997320179,-4,153396,1.25e-06
42,1000,Event -6,0.2730420708656311,-5,153396,1.25e-06
42,1000,Event -1,0.20648819208145142,0,181669,1.25e-06
42,1000,Event -1,0.12119829903046286,0,181631,1.25e-06
42,1000,Event -2,-0.028172962367534648,-1,181631,1.25e-06
42,1000,Event -3,0.03462111701567969,-2,181631,1.25e-06
42,1000,Event -4,0.31854396313428884,-3,181631,1.25e-06
42,1000,Event -1,-0.044133913850952146,0,114939,1.25e-06
42,1000,Event -2,-0.07276320988769915,-1,114939,1.25e-06
42,1000,Event -3,-0.10535712525742608,-2,114939,1.25e-06
42,1000,Event -4,0.0014640331002028426,-3,114939,1.25e-06
42,1000,Event -5,-0.14268193556810824,-4,114939,1.25e-06
42,1000,Event -6,-0.014030618785384509,-5,114939,1.25e-06
42,1000,Event -7,-0.10424222421597797,-6,114939,1.25e-06
42,1000,Event -8,-0.003686266708936866,-7,114939,1.25e-06
42,1000,Event -9,-0.0012022674187861624,-8,114939,1.25e-06
42,1000,Event -10,-0.015278873262003051,-9,114939,1.25e-06
42,1000,Event -11,-0.011641828485734126,-10,114939,1.25e-06
42,1000,Event -12,0.10677500069984469,-11,114939,1.25e-06
42,1000,Event -1,-0.19391950915257128,0,103908,1.25e-06
42,1000,Event -2,-0.014343923081954327,-1,103908,1.25e-06
42,1000,Event -3,0.06427005603909482,-2,103908,1.25e-06
42,1000,Event -4,0.009239268054564737,-3,103908,1.25e-06
42,1000,Event -5,0.39024155015746764,-4,103908,1.25e-06
42,1000,Event -1,0.34366530179977417,0,160240,1.25e-06
42,1000,Event -1,-0.008839741349220276,0,181168,1.25e-06
42,1000,Event -2,0.5586483329534531,-1,181168,1.25e-06
42,1000,Event -1,0.07472830514113107,0,147891,1.25e-06
42,1000,Event -2,-0.01047377785046896,-1,147891,1.25e-06
42,1000,Event -3,-0.018545379241307582,-2,147891,1.25e-06
42,1000,Event -4,0.404169425368309,-3,147891,1.25e-06
42,1000,Event -1,-0.21780002862215042,0,196542,1.25e-06
42,1000,Event -1,0.2014574408531189,0,159041,1.25e-06
42,1000,Event -1,-0.020976962024966923,0,108422,1.25e-06
42,1000,Event -2,0.0036706810196240327,-1,108422,1.25e-06
42,1000,Event -3,0.0017998137821752134,-2,108422,1.25e-06
42,1000,Event -4,-0.16566590865453062,-3,108422,1.25e-06
42,1000,Event -5,-0.12232328876852966,-4,108422,1.25e-06
42,1000,Event -6,0.0239862920095522,-5,108422,1.25e-06
42,1000,Event -7,0.605980522558093,-6,108422,1.25e-06
42,1000,Event -1,-0.07983161322772503,0,145875,1.25e-06
42,1000,Event -2,0.20810608131190142,-1,145875,1.25e-06
42,1000,Event -3,-0.10923416229585808,-2,145875,1.25e-06
42,1000,Event -4,0.46572015744944417,-3,145875,1.25e-06
42,1000,Event -1,-0.032005228102207184,0,115026,1.25e-06
42,1000,Event -2,0.5714377239346504,-1,115026,1.25e-06
42,1000,Event -1,0.09220743676026662,0,152771,1.25e-06
42,1000,Event -2,-0.00242344538370768,-1,152771,1.25e-06
42,1000,Event -3,0.1757811357577642,-2,152771,1.25e-06
42,1000,Event -1,-0.04474855959415436,0,104564,1.25e-06
42,1000,Event -2,-0.01862163096666336,-1,104564,1.25e-06
42,1000,Event -3,0.5672531649470329,-2,104564,1.25e-06
42,1000,Event -1,0.03094064692656201,0,107414,1.25e-06
42,1000,Event -2,0.42152299980322516,-1,107414,1.25e-06
42,1000,Event -3,0.01634944478670758,-2,107414,1.25e-06
42,1000,Event -1,-0.022410809993743896,0,140204,1.25e-06
42,1000,Event -1,-0.05384567379951477,0,112631,1.25e-06
42,1000,Event -1,0.008294348915417988,0,142729,1.25e-06
42,1000,Event -2,-0.0022164235512415567,-1,142729,1.25e-06
42,1000,Event -3,0.43061434229214984,-2,142729,1.25e-06
42,1000,Event -1,-0.0028902774055800215,0,197462,1.25e-06
42,1000,Event -2,-0.0006221125523251043,-1,197462,1.25e-06
